CustomerID,Recency,Frequency,Monetary,AvgSpending,UniqueProducts,CancelFrequency,AvgMonthlySpending
12378.0,4.875197323201151,0.6931471805599453,8.29645175271804,2.96032273612404,5.393627546352362,0.0,8.29645175271804
12379.0,4.418840607796598,1.0986122886681098,6.657034959897693,3.065896388691793,3.6635616461296463,0.6931471805599453,5.583376684402108
12380.0,3.1354942159291497,1.6094379124341003,7.795156704452387,3.229938408226287,4.343805421853684,0.6931471805599453,6.098325004363935
12381.0,1.791759469228055,1.3862943611198906,7.2969622705872155,2.9436748875795398,4.248495242049359,0.6931471805599453,5.955145532994583
12383.0,5.225746673713202,1.791759469228055,7.396065318710506,2.9082720531025887,4.430816798843313,0.6931471805599453,5.682067361040722
12384.0,3.4011973816621555,1.0986122886681098,6.055072948318093,2.8909715779681324,3.258096538021482,0.6931471805599453,4.939318295345212
12386.0,5.82600010738045,1.0986122886681098,5.998688392197302,3.718195508447989,2.3978952727983707,0.0,5.998688392197302
12388.0,2.833213344056216,1.9459101490553132,7.930803150780256,3.3606045275538974,4.060443010546419,0.0,5.595569257494081
12390.0,4.394449154672439,0.6931471805599453,6.226220413750358,2.849848404560748,3.4657359027997265,0.0,6.226220413750358
12391.0,3.1354942159291497,0.6931471805599453,6.1353267674944725,1.7243546218773436,4.532599493153256,0.0,6.1353267674944725
12393.0,4.290459441148391,1.6094379124341003,7.3674560152319755,3.247584751504654,3.871201010907891,0.0,5.212801374409452
12394.0,4.174387269895637,1.0986122886681098,6.986085752388092,3.789159083904275,3.258096538021482,0.0,5.3606291456287805
12395.0,2.995732273553991,2.5649493574615367,7.894925634639514,2.977027168759592,4.51085950651685,1.3862943611198906,5.43931600209684
12397.0,3.6109179126442243,1.0986122886681098,7.7034139204951595,2.9371544467518116,4.700480365792417,0.0,6.510528866698206
12398.0,3.8501476017100584,0.6931471805599453,7.270076254047687,2.8954251057654377,4.442651256490317,0.0,7.270076254047687
12399.0,4.787491742782046,1.6094379124341003,6.941818484257838,2.9853604902658573,3.8501476017100584,0.0,5.390790619548065
12401.0,5.717027701406222,0.6931471805599453,4.252771798816619,2.908266247772715,1.6094379124341003,0.0,4.252771798816619
12402.0,5.780743515792329,0.6931471805599453,5.281171207713066,3.0233474405869645,2.3978952727983707,0.0,5.281171207713066
12403.0,3.9318256327243257,0.6931471805599453,5.9730459615839635,4.594361987271488,1.6094379124341003,0.0,5.9730459615839635
12405.0,5.0106352940962555,0.6931471805599453,7.238058526457821,3.3044578789755894,3.9889840465642745,0.0,7.238058526457821
12406.0,3.1354942159291497,1.0986122886681098,8.136313373066384,3.512341142075709,4.532599493153256,0.6931471805599453,6.457383759511493
12407.0,3.9318256327243257,1.791759469228055,7.318619120998749,3.0879568898186767,4.04305126783455,0.0,5.357899113808717
12408.0,3.5263605246161616,1.791759469228055,7.870757826278248,3.293101187585412,4.394449154672439,1.3862943611198906,5.849508845576296
12409.0,4.382026634673881,1.3862943611198906,9.312325497408466,4.630683227206711,4.5217885770490405,1.6094379124341003,8.079013607161013
12410.0,5.736572297479192,1.0986122886681098,6.281013625618804,3.1060743605557812,3.258096538021482,0.6931471805599453,6.281013625618804
12412.0,4.330733340286331,1.3862943611198906,7.042181271332972,3.0303668898055016,3.7612001156935624,0.0,5.901947131270474
12413.0,4.219507705176107,1.3862943611198906,6.532479842037031,2.998644695001026,3.367295829986474,0.6931471805599453,4.34683114277022
12414.0,5.384495062789089,1.3862943611198906,6.094494849927445,3.4175299429497152,2.772588722239781,0.0,4.967817581856954
12417.0,1.3862943611198906,2.302585092994046,8.07933918010607,2.924717452981822,5.062595033026967,1.3862943611198906,5.614580719027791
12418.0,4.736198448394496,0.6931471805599453,6.506650650150935,3.0283987491115765,3.5553480614894135,0.0,6.506650650150935
12420.0,4.174387269895637,0.6931471805599453,6.3992436425478765,3.0774552663701726,3.4011973816621555,0.0,6.3992436425478765
12421.0,2.833213344056216,1.6094379124341003,6.461530674400674,2.8085795532652202,3.4657359027997265,0.0,4.163112986080323
12422.0,4.574710978503383,1.3862943611198906,6.5287762961097995,2.9438293751130917,3.6635616461296463,0.0,4.50589495048952
12423.0,0.6931471805599453,2.1972245773362196,7.399587667805565,2.7059454235085276,4.574710978503383,0.6931471805599453,4.943695913402493
12424.0,5.099866427824199,1.0986122886681098,7.474182104762846,4.0893096862574705,3.4339872044851463,0.0,7.474182104762846
12425.0,4.3694478524670215,0.6931471805599453,6.6569835605504535,3.1174581432980815,3.6109179126442243,0.0,6.6569835605504535
12426.0,5.278114659230517,0.6931471805599453,6.23779714219489,2.9237731845301638,3.4011973816621555,0.0,6.23779714219489
12427.0,3.1354942159291497,1.3862943611198906,6.552222539622182,3.2578217750028555,3.258096538021482,1.0986122886681098,4.113407173841141
12428.0,3.295836866004329,2.1972245773362196,8.76503091629521,3.149224697953388,5.54907608489522,1.3862943611198906,6.618332652437019
12429.0,2.302585092994046,1.6094379124341003,8.128408193559272,3.612182207968084,4.406719247264253,0.0,5.657875789711348
12430.0,3.784189633918261,0.6931471805599453,5.381738974687109,3.119718253334982,2.3978952727983707,0.0,5.381738974687109
12431.0,3.6109179126442243,2.772588722239781,8.761463982536066,3.341993135961437,5.093750200806762,1.3862943611198906,6.341222502440915
12432.0,3.784189633918261,1.6094379124341003,8.380300728145249,3.731491247856726,4.672828834461906,0.0,6.92244224438511
12433.0,0.6931471805599453,2.0794415416798357,9.50128237507538,3.4918698397137553,5.393627546352362,0.0,6.984437756830881
12434.0,4.454347296253507,1.0986122886681098,6.6934971352559,2.8404109087423928,3.8501476017100584,1.0986122886681098,4.935878906638555
12435.0,4.394449154672439,1.0986122886681098,8.965831447914955,5.386772030201913,3.4657359027997265,0.0,7.1312591908905825
12436.0,4.61512051684126,0.6931471805599453,6.063808464231149,3.387796883598909,2.772588722239781,0.0,6.063808464231149
12437.0,1.0986122886681098,2.9444389791664403,8.400302007941441,3.2256808787468785,4.770684624465665,0.6931471805599453,6.007679633571814
12438.0,2.70805020110221,1.0986122886681098,7.811102605220363,3.2845270080177493,4.430816798843313,0.0,6.385268595233312
12441.0,5.908082938168931,0.6931471805599453,5.053375447772415,2.8066881709992098,2.3978952727983707,0.0,5.053375447772415
12442.0,1.3862943611198906,0.6931471805599453,4.977147449935266,2.6459168659924424,2.4849066497880004,0.0,4.977147449935266
12444.0,3.091042453358316,1.791759469228055,8.315434348580858,3.203371277060494,4.927253685157205,0.0,6.713655638791048
12445.0,3.1354942159291497,0.6931471805599453,4.361823927356363,3.288401887516811,1.3862943611198906,0.0,4.361823927356363
12446.0,4.07753744390572,0.6931471805599453,6.9110598129904375,2.922321763919698,4.060443010546419,0.0,6.9110598129904375
12447.0,5.497168225293202,0.6931471805599453,6.069559204717347,2.9046909691218485,3.258096538021482,0.0,6.069559204717347
12448.0,3.8066624897703196,0.6931471805599453,5.903862086371859,2.912480055829457,3.091042453358316,0.0,5.903862086371859
12449.0,3.1354942159291497,1.6094379124341003,8.187936063186958,3.0072406635767646,4.770684624465665,0.0,6.49050792222991
12450.0,5.056245805348308,1.0986122886681098,5.292701627762401,3.2478519331047178,2.0794415416798357,0.0,5.292701627762401
12451.0,2.4849066497880004,1.791759469228055,9.104593114876858,3.276505264050393,5.579729825986222,0.6931471805599453,6.760635310239396
12452.0,2.8903717578961645,0.6931471805599453,5.85670382774231,2.9138983793298547,3.044522437723423,0.0,5.85670382774231
12453.0,4.90527477843843,0.6931471805599453,6.562571204258897,2.85899308363737,3.784189633918261,0.0,6.562571204258897
12454.0,4.04305126783455,0.6931471805599453,8.168866163607964,5.464774863031448,2.772588722239781,0.6931471805599453,8.168866163607964
12455.0,4.30406509320417,1.791759469228055,7.758273662199834,3.3508778132559507,4.442651256490317,0.0,5.755043780490269
12456.0,3.8066624897703196,1.3862943611198906,7.85633506315336,3.098111299805875,4.653960350157523,0.6931471805599453,5.912745962396577
12457.0,4.204692619390966,1.9459101490553132,7.622776469455032,3.5568849750705405,3.970291913552122,1.791759469228055,5.878792158019401
12458.0,4.276666119016055,1.0986122886681098,6.670005575278565,3.129923170879694,3.5553480614894135,0.0,4.7176182019295005
12461.0,5.049856007249537,0.6931471805599453,6.442349065407006,2.9672117556380884,3.5553480614894135,0.0,6.442349065407006
12462.0,2.995732273553991,1.0986122886681098,6.844378749137783,2.8109978080357463,3.9318256327243257,1.0986122886681098,4.605582072981982
12463.0,3.9889840465642745,1.6094379124341003,7.091559070057242,2.784995614674441,4.174387269895637,1.0986122886681098,5.260687302534994
12464.0,2.3978952727983707,2.1972245773362196,6.864899968675708,3.79554026039102,1.791759469228055,0.0,4.574969539012291
12465.0,2.8903717578961645,1.0986122886681098,6.5267730053648965,2.7825253016232607,3.828641396489095,0.6931471805599453,4.910024688311335
12468.0,5.241747015059643,1.0986122886681098,6.490025263453901,2.958289978078121,3.58351893845611,0.6931471805599453,5.044140586716131
12471.0,1.0986122886681098,3.332204510175204,9.765664105065067,3.705990199451697,5.003946305945459,2.9444389791664403,7.275852174309393
12472.0,3.4965075614664802,2.0794415416798357,8.710967250568618,2.958935487783571,5.389071729816501,1.9459101490553132,6.296732703376939
12473.0,4.007333185232471,1.3862943611198906,7.862200771468591,2.840577466571351,4.9344739331306915,0.6931471805599453,6.337529600340455
12474.0,2.8903717578961645,2.9444389791664403,8.816822115198615,2.8641303907765217,5.53338948872752,2.5649493574615367,6.476408594534708
12475.0,4.007333185232471,0.6931471805599453,6.507844715787302,3.0019699217710034,3.58351893845611,0.0,6.507844715787302
12476.0,2.833213344056216,2.4849066497880004,8.682609319976804,3.3080666703281363,5.176149732573829,2.302585092994046,6.242040538560303
12477.0,3.1780538303479458,1.9459101490553132,9.489542087633343,3.8081236439866095,5.2574953720277815,1.3862943611198906,7.263743440377128
12478.0,1.6094379124341003,0.6931471805599453,6.304430520719223,2.8093854835104155,3.58351893845611,0.0,6.304430520719223
12479.0,2.4849066497880004,0.6931471805599453,6.161629173631305,2.8197903237240753,3.4339872044851463,1.0986122886681098,6.161629173631305
12480.0,3.367295829986474,1.6094379124341003,7.967845010729177,3.007538966109665,4.859812404361672,0.0,5.645388194938465
12481.0,3.1780538303479458,2.3978952727983707,8.521448126328126,3.21970227752048,5.0106352940962555,0.6931471805599453,6.089903797552475
12483.0,2.8903717578961645,2.1972245773362196,7.555894633305591,3.370829134261193,3.828641396489095,1.3862943611198906,5.187618264333215
12484.0,3.58351893845611,1.6094379124341003,8.28266508123539,2.530563720093236,5.545177444479562,1.0986122886681098,5.9790337837199665
12488.0,2.3978952727983707,1.3862943611198906,7.127420788916512,3.1801041960466394,3.828641396489095,0.0,6.355167047517814
12489.0,5.820082930352362,0.6931471805599453,5.70354911409641,3.106922193740731,2.70805020110221,0.0,5.70354911409641
12490.0,1.791759469228055,2.3978952727983707,8.48898505661262,3.0764156924585215,4.875197323201151,0.0,6.111452968043575
12491.0,3.6888794541139363,0.6931471805599453,6.053029902766137,2.889037534883028,3.2188758248682006,0.0,6.053029902766137
12492.0,4.1588830833596715,1.0986122886681098,5.43026625767732,2.6117432283685442,2.9444389791664403,0.0,5.095545258314667
12493.0,5.117993812416755,1.0986122886681098,5.942116727477643,2.9950820622124046,2.9444389791664403,0.6931471805599453,5.9094144496309395
12494.0,2.833213344056216,2.0794415416798357,6.989427427626162,2.789262322253319,4.143134726391533,1.9459101490553132,4.5453045883608185
12497.0,4.418840607796598,0.6931471805599453,6.860768487757801,4.308317991061927,2.6390573296152584,0.0,6.860768487757801
12498.0,3.091042453358316,1.3862943611198906,5.859931157146132,2.8708706724332638,3.044522437723423,0.0,5.678179725795215
12500.0,3.1780538303479458,2.4849066497880004,8.309140202645844,4.370377313276384,3.5263605246161616,1.0986122886681098,5.976061035947629
12501.0,5.823045895483019,0.6931471805599453,7.614011163815439,2.686831165768195,5.003946305945459,0.6931471805599453,7.614011163815439
12502.0,4.574710978503383,1.791759469228055,8.005323689665824,3.095472447172637,4.624972813284271,0.0,6.042589544624128
12504.0,2.9444389791664403,1.0986122886681098,6.06157346225313,3.9983153739931585,1.791759469228055,1.0986122886681098,6.06157346225313
12506.0,5.455321115357702,0.6931471805599453,4.310799125385514,1.4340487924157905,3.1780538303479458,0.0,4.310799125385514
12507.0,4.90527477843843,1.3862943611198906,6.960167447196852,3.9823043797719726,2.9444389791664403,0.6931471805599453,5.265728031756058
12508.0,3.295836866004329,1.0986122886681098,5.989637879766574,1.9128007444606725,4.060443010546419,0.0,5.989637879766574
12509.0,5.652489180268651,0.6931471805599453,5.072043922224899,3.3111511009773715,1.9459101490553132,0.0,5.072043922224899
12510.0,4.969813299576001,1.0986122886681098,6.703887255287163,3.3060237516742648,3.367295829986474,0.0,4.907271156347659
12512.0,4.204692619390966,1.0986122886681098,4.9346897371814515,1.6213083555927865,3.4657359027997265,0.0,4.9346897371814515
12513.0,4.736198448394496,0.6931471805599453,6.32666812217548,2.857635855188086,3.5553480614894135,0.6931471805599453,6.32666812217548
12514.0,5.5909869805108565,0.6931471805599453,6.926262950537876,3.0423538883055934,3.9512437185814275,0.0,6.926262950537876
12515.0,5.869296913133774,0.6931471805599453,5.633717600207914,2.9745086371023644,2.772588722239781,0.0,5.633717600207914
12516.0,4.3694478524670215,1.0986122886681098,7.07923494093117,3.920371393790317,2.995732273553991,0.0,5.857479269980866
12517.0,3.367295829986474,1.6094379124341003,7.750976268785917,2.2263878881745467,5.44673737166631,0.6931471805599453,6.072646595930164
12518.0,0.6931471805599453,1.791759469228055,7.518547497333925,2.8015201350891306,4.430816798843313,0.0,6.229825666611108
12519.0,4.174387269895637,0.6931471805599453,5.662404770202223,2.8832879030077594,2.833213344056216,0.0,5.662404770202223
12520.0,4.382026634673881,1.791759469228055,7.761003969434193,2.830913783324436,4.795790545596741,0.6931471805599453,5.896669440816084
12521.0,4.969813299576001,0.6931471805599453,6.3038636220966,2.7567202379365225,3.6375861597263857,0.0,6.3038636220966
12522.0,3.6888794541139363,1.0986122886681098,5.060821309009427,2.8137306655709566,2.3978952727983707,0.0,5.060821309009427
12523.0,2.995732273553991,2.4849066497880004,7.438836368673887,2.8715519807778054,4.430816798843313,1.0986122886681098,5.102542253612693
12524.0,2.302585092994046,2.1972245773362196,8.280640133192094,3.4016188614545184,4.727387818712341,0.0,5.903573995879127
12526.0,0.6931471805599453,1.3862943611198906,7.0678823502663235,2.903891069888411,4.1588830833596715,0.0,5.938267914507328
12527.0,4.418840607796598,1.3862943611198906,5.80426109322242,3.018155454969681,2.8903717578961645,0.0,3.7335754166025263
12528.0,2.302585092994046,1.9459101490553132,7.406394954764205,3.002384516843657,3.912023005428146,1.0986122886681098,5.099371255741786
12530.0,4.110873864173311,1.6094379124341003,7.31407335654174,3.2267671866522147,3.9318256327243257,0.6931471805599453,5.096722457529592
12531.0,2.772588722239781,0.6931471805599453,4.838026416156094,2.1241618103991557,2.8903717578961645,0.0,4.838026416156094
12532.0,3.4339872044851463,0.6931471805599453,5.752032810604912,3.0874906987935318,2.772588722239781,0.0,5.752032810604912
12534.0,4.882801922586371,0.6931471805599453,6.889774590946187,2.822894634164375,4.143134726391533,0.0,6.889774590946187
12535.0,4.532599493153256,1.0986122886681098,6.575563866544399,3.0941792397258374,3.367295829986474,0.0,5.436435961216857
12536.0,4.0943445622221,0.6931471805599453,8.361874162668443,2.8635700479909993,5.560681631015528,0.6931471805599453,8.361874162668443
12538.0,3.4011973816621555,0.6931471805599453,5.899760357897641,2.9085910180006356,3.091042453358316,0.0,5.899760357897641
12539.0,3.1354942159291497,1.6094379124341003,8.625033629522884,3.0632454183065057,5.062595033026967,0.0,6.288118510354401
12540.0,3.044522437723423,2.8903717578961645,9.357141826568645,3.2626946605962766,5.6240175061873385,1.0986122886681098,6.924426072217203
12541.0,3.4339872044851463,1.3862943611198906,6.73599376811743,2.8996033913573642,3.828641396489095,0.0,4.6204473164085895
12544.0,3.6109179126442243,0.6931471805599453,5.761107541275471,2.9228628503211165,2.9444389791664403,0.6931471805599453,5.761107541275471
12545.0,4.330733340286331,1.0986122886681098,6.725501719876287,2.9091639802064866,3.7376696182833684,0.0,4.917904032398944
12546.0,3.871201010907891,1.0986122886681098,6.930005887916956,2.787863261283636,4.07753744390572,0.6931471805599453,6.897248664399603
12547.0,5.293304824724492,1.0986122886681098,5.02912987673242,3.269568939183719,1.9459101490553132,0.0,4.034887957195389
12548.0,5.117993812416755,0.6931471805599453,4.222444564849416,2.879198457298039,1.6094379124341003,0.0,4.222444564849416
12550.0,4.382026634673881,0.6931471805599453,6.716388941200945,2.755512954038798,4.04305126783455,0.0,6.716388941200945
12551.0,5.883322388488279,0.6931471805599453,5.1298987149230735,2.8791984572980396,2.3978952727983707,0.0,5.1298987149230735
12552.0,3.713572066704308,0.6931471805599453,5.764626680205501,2.8751096838614676,2.995732273553991,0.0,5.764626680205501
12553.0,2.1972245773362196,2.3978952727983707,8.095379165086738,2.9450981025562264,4.553876891600541,1.6094379124341003,5.728089023827062
12556.0,3.9318256327243257,1.0986122886681098,6.404749004268278,1.789981029236594,4.61512051684126,0.0,5.204627373531977
12557.0,2.833213344056216,1.791759469228055,9.391991704219834,5.8981490432808235,2.772588722239781,0.0,6.9219742716461115
12558.0,2.1972245773362196,0.6931471805599453,5.601971208509516,3.2403170376483814,2.4849066497880004,0.6931471805599453,5.601971208509516
12559.0,5.7430031878094825,1.0986122886681098,6.266650112449227,3.3063554255573373,3.044522437723423,0.6931471805599453,6.266650112449227
12560.0,1.791759469228055,1.0986122886681098,7.559564707041543,2.976623677207266,4.51085950651685,0.6931471805599453,6.042638035048954
12561.0,5.717027701406222,0.6931471805599453,5.480013727948073,2.7680864145462696,2.833213344056216,0.0,5.480013727948073
12562.0,2.1972245773362196,2.0794415416798357,8.127623085773235,3.0923797857210324,4.59511985013459,0.0,6.28336992567662
12564.0,5.568344503761097,0.6931471805599453,6.001167322569367,3.051403470924452,3.044522437723423,0.0,6.001167322569367
12565.0,5.66988092298052,0.6931471805599453,4.989888220951467,2.845684277310332,2.302585092994046,0.6931471805599453,4.989888220951467
12566.0,4.465908118654584,0.6931471805599453,5.699272319178315,2.86426224691747,2.9444389791664403,0.6931471805599453,5.699272319178315
12567.0,3.1780538303479458,2.3978952727983707,9.060712117218205,3.0280005286563876,5.777652323222656,0.6931471805599453,6.616693320026095
12569.0,1.0986122886681098,3.4965075614664802,8.056328474804017,3.048364003047718,4.5217885770490405,0.6931471805599453,5.938387557618568
12571.0,3.713572066704308,1.0986122886681098,6.255001200981438,2.7900999431079687,3.4657359027997265,0.0,5.2650095083333115
12572.0,2.302585092994046,1.0986122886681098,6.817195796723135,2.8172859569287447,3.970291913552122,0.6931471805599453,6.457667357734021
12573.0,5.429345628954441,0.6931471805599453,5.08475279001415,1.9071056757928004,3.295836866004329,0.0,5.08475279001415
12574.0,5.75890177387728,0.6931471805599453,5.211942150801291,2.9572512867357097,2.3978952727983707,0.0,5.211942150801291
12576.0,3.6109179126442243,1.791759469228055,7.182982612166326,2.7696226801553747,4.290459441148391,0.6931471805599453,4.99919950726562
12577.0,3.58351893845611,1.3862943611198906,6.484406201775412,1.7008175883792684,4.919980925828125,0.6931471805599453,4.122755491786548
12578.0,3.091042453358316,1.0986122886681098,7.7846854479244865,3.1113343612428013,4.709530201312334,1.0986122886681098,5.45963110581001
12579.0,4.3694478524670215,0.6931471805599453,5.959509375866431,2.694675442153733,3.367295829986474,0.6931471805599453,5.959509375866431
12580.0,5.5134287461649825,0.6931471805599453,5.942011663388452,2.8626976519282588,3.1780538303479458,0.0,5.942011663388452
12581.0,3.713572066704308,0.6931471805599453,5.196893536410073,2.627304865691227,2.70805020110221,0.0,5.196893536410073
12582.0,5.480638923341991,1.0986122886681098,5.864653380241595,2.921439668972136,3.044522437723423,0.0,5.375826254565222
12583.0,1.3862943611198906,2.772588722239781,8.810814591093267,3.3979420889414826,4.74493212836325,1.0986122886681098,6.3001974738556825
12584.0,1.6094379124341003,2.302585092994046,7.720971768571505,3.2079319479800117,3.784189633918261,2.302585092994046,5.5053978115727755
12585.0,5.459585514144159,1.0986122886681098,7.509390059035975,3.111735949310297,4.343805421853684,1.0986122886681098,6.150001198878495
12586.0,2.8903717578961645,0.6931471805599453,5.2879639544685455,2.9393543037514536,2.4849066497880004,0.6931471805599453,5.2879639544685455
12587.0,2.1972245773362196,0.6931471805599453,4.653960350157523,3.574216545793796,1.3862943611198906,0.0,4.653960350157523
12588.0,3.6888794541139363,0.6931471805599453,5.169915651743512,3.0171675542740557,2.302585092994046,0.0,5.169915651743512
12589.0,3.4011973816621555,1.0986122886681098,6.355551950762168,2.9131408661574407,3.367295829986474,0.0,5.016726847779968
12591.0,5.762051382780177,0.6931471805599453,5.913097518033877,2.757094301281133,3.258096538021482,0.0,5.913097518033877
12592.0,4.532599493153256,1.0986122886681098,5.9979435132056915,3.261935314328648,2.3978952727983707,0.0,4.610856467740059
12593.0,4.700480365792417,1.3862943611198906,5.9482960517066035,3.000968540349237,2.6390573296152584,0.0,4.655949712055661
12594.0,3.6635616461296463,2.302585092994046,8.073783195942843,3.372190064751518,3.912023005428146,0.0,5.825136514594626
12596.0,3.9512437185814275,1.0986122886681098,6.112065829994569,2.9450072387290187,3.2188758248682006,0.0,4.277988343906532
12597.0,2.995732273553991,1.6094379124341003,8.06972414056213,2.8224450316885443,5.214935757608986,0.6931471805599453,5.959763714453233
12598.0,2.3978952727983707,2.0794415416798357,7.940256254768358,3.139962138402945,4.430816798843313,0.6931471805599453,5.727586592134295
12599.0,3.4011973816621555,2.0794415416798357,6.790749441229205,2.8423479666546343,3.4657359027997265,0.0,4.584314204108714
12600.0,3.4011973816621555,2.3978952727983707,7.7458855306806695,3.7795661675379693,3.4657359027997265,0.0,5.3167602807234795
12601.0,5.25227342804663,1.791759469228055,6.190438349114987,3.099034149928173,3.044522437723423,0.6931471805599453,4.6434288981051814
12602.0,4.0943445622221,0.6931471805599453,5.037731519757957,2.6217658325051976,2.5649493574615367,0.0,5.037731519757957
12603.0,3.1354942159291497,0.6931471805599453,6.420320608006722,6.420320608006722,0.6931471805599453,0.0,6.420320608006722
12604.0,4.382026634673881,1.0986122886681098,5.468819346536649,2.8181196124877705,2.70805020110221,0.0,3.687147185371647
12607.0,4.110873864173311,0.6931471805599453,7.3655028587473295,2.8117320809161335,4.624972813284271,0.6931471805599453,7.3655028587473295
12609.0,4.3694478524670215,1.3862943611198906,6.873008542652302,2.886318721119995,4.04305126783455,0.0,4.8007883662375495
12610.0,3.1780538303479458,1.6094379124341003,7.466536432993263,2.89771942522125,4.442651256490317,1.0986122886681098,6.234395496209675
12611.0,3.970291913552122,0.6931471805599453,7.085332264745334,2.96314550703675,4.189654742026425,0.0,7.085332264745334
12612.0,4.31748811353631,0.6931471805599453,6.505843849073271,3.6405641771677155,2.9444389791664403,0.6931471805599453,6.505843849073271
12613.0,4.060443010546419,1.6094379124341003,8.037019623205238,3.0798081380861424,4.820281565605037,0.6931471805599453,6.121970227171583
12614.0,5.631211781821365,0.6931471805599453,5.757639147446912,2.8201877010390604,3.044522437723423,0.0,5.757639147446912
12615.0,1.0986122886681098,1.6094379124341003,7.646922122748847,3.078447720062053,4.406719247264253,0.0,5.938294095640862
12616.0,4.564348191467836,1.0986122886681098,6.465055484263747,3.1080187492825506,3.2188758248682006,1.3862943611198906,4.566871819619435
12617.0,3.4011973816621555,0.6931471805599453,5.876418387786464,2.247600784661286,3.6888794541139363,0.0,5.876418387786464
12618.0,3.1354942159291497,0.6931471805599453,4.929497542636617,2.6899541168328014,2.3978952727983707,0.0,4.929497542636617
12619.0,2.833213344056216,2.1972245773362196,7.988393667213353,3.6087930462985707,3.8918202981106265,1.3862943611198906,5.923869883928837
12620.0,2.772588722239781,1.3862943611198906,7.17350611024579,2.729367159206562,4.48863636973214,0.0,5.3370113842450575
12621.0,1.0986122886681098,3.044522437723423,9.426473004130738,3.3549062082256595,5.564520407322694,1.3862943611198906,6.9314130491514865
12622.0,5.4510384535657,0.6931471805599453,5.094363509626968,2.845490610223448,2.3978952727983707,0.0,5.094363509626968
12623.0,5.6240175061873385,0.6931471805599453,5.59879226079857,2.8231280559998484,2.8903717578961645,0.0,5.59879226079857
12624.0,4.672828834461906,1.0986122886681098,6.345864404999985,2.821924372525241,3.58351893845611,0.0,5.486776155234438
12625.0,5.3612921657094255,1.0986122886681098,7.789380029147374,3.3923568315998156,4.290459441148391,0.6931471805599453,6.518810893042705
12626.0,3.1780538303479458,2.302585092994046,8.692067083075035,3.0861629442890743,5.44673737166631,1.6094379124341003,6.381058497476597
