CustomerID,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Cluster,Cluster_kmeans_de,Label_Bisnis
12401.0,303,1,10,69.3,17.325,4,0.0,303.0,0,0.0,69.3,2,2,HIGH-EXPECTATION (UK)
12402.0,323,1,92,195.6,19.56,10,0.0,323.0,0,0.0,195.6,2,2,HIGH-EXPECTATION (UK)
12403.0,50,1,94,391.7,97.925,4,0.0,50.0,0,0.0,391.7,3,3,UNCERTAIN BUYER
12405.0,149,1,849,1390.39,26.233773584905663,53,0.0,149.0,0,0.0,1390.39,3,3,UNCERTAIN BUYER
12406.0,22,2,1818,3415.3,32.52666666666667,92,161.0,183.0,0,1.0,636.3913043478261,3,3,UNCERTAIN BUYER
12407.0,50,5,1403,1507.12,20.932222222222222,56,53.5,103.5,0,0.0,211.2785046728972,3,3,UNCERTAIN BUYER
12408.0,33,5,1391,2618.55,25.92623762376238,80,56.75,89.75,0,3.0,346.0638766519824,3,3,UNCERTAIN BUYER
12409.0,79,3,5551,11072.67,101.58412844036695,91,51.5,130.5,0,4.0,3225.049514563107,4,4,CAUTIOUS CONSUMER
12410.0,309,2,207,533.33,21.3332,25,0.0,309.0,0,1.0,533.33,3,3,UNCERTAIN BUYER
12412.0,75,3,824,1142.88,19.7048275862069,42,47.0,122.0,0,0.0,364.7489361702128,3,3,UNCERTAIN BUYER
12413.0,67,3,282,686.1,19.058333333333334,28,135.0,202.0,0,1.0,76.23333333333333,3,3,UNCERTAIN BUYER
12414.0,217,3,297,442.41,29.494000000000003,15,46.5,263.5,0,0.0,142.71290322580646,3,3,UNCERTAIN BUYER
12415.0,24,20,77669,124564.53,174.21612587412588,443,16.473684210526315,40.47368421052632,0,4.0,11939.09233226837,4,4,CAUTIOUS CONSUMER
12417.0,3,9,1527,3226.1,17.62896174863388,157,44.25,47.25,0,3.0,273.39830508474574,3,3,UNCERTAIN BUYER
12418.0,113,1,407,668.58,19.664117647058823,34,0.0,113.0,0,0.0,668.58,3,3,UNCERTAIN BUYER
12420.0,64,1,345,600.39,20.70310344827586,29,0.0,64.0,0,0.0,600.39,3,3,UNCERTAIN BUYER
12421.0,16,4,478,639.04,15.586341463414634,31,101.0,117.0,0,0.0,63.27128712871287,3,3,UNCERTAIN BUYER
12422.0,96,3,367,683.5600000000001,17.98842105263158,38,114.5,210.5,0,0.0,89.54934497816595,3,3,UNCERTAIN BUYER
12423.0,1,8,1324,1634.31,13.968461538461538,96,50.285714285714285,51.285714285714285,0,1.0,139.2877840909091,3,3,UNCERTAIN BUYER
12424.0,163,2,740,1760.96,58.69866666666667,30,0.0,163.0,0,0.0,1760.96,3,3,UNCERTAIN BUYER
12425.0,78,1,496,777.2,21.58888888888889,36,0.0,78.0,0,0.0,777.2,3,3,UNCERTAIN BUYER
12426.0,195,1,254,510.73,17.611379310344827,29,0.0,195.0,0,0.0,510.73,3,3,UNCERTAIN BUYER
12427.0,22,3,526,699.8,24.99285714285714,25,174.5,196.5,0,2.0,60.154727793696274,3,3,UNCERTAIN BUYER
12428.0,26,8,3509,6405.26,22.31797909407665,256,36.71428571428572,62.71428571428572,0,3.0,747.695719844358,4,4,CAUTIOUS CONSUMER
12429.0,9,4,1538,3388.4,36.0468085106383,81,118.66666666666669,127.66666666666669,0,0.0,285.5393258426966,3,3,UNCERTAIN BUYER
12430.0,43,1,116,216.4,21.64,10,0.0,43.0,0,0.0,216.4,3,3,UNCERTAIN BUYER
12431.0,36,15,2911,6382.45,27.27542735042735,162,24.142857142857142,60.14285714285714,0,3.0,566.4896449704141,4,4,CAUTIOUS CONSUMER
12432.0,43,4,1800,4359.32,40.74130841121495,106,43.0,86.0,0,0.0,1013.7953488372092,3,3,UNCERTAIN BUYER
12433.0,1,7,11071,13375.87,31.847309523809525,219,62.0,63.0,0,0.0,1078.699193548387,4,4,CAUTIOUS CONSUMER
12434.0,85,2,394,806.14,16.122799999999998,46,175.0,260.0,0,2.0,138.19542857142858,3,3,UNCERTAIN BUYER
12435.0,80,2,2055,7829.89,217.49694444444447,31,188.0,268.0,0,0.0,1249.4505319148936,3,3,UNCERTAIN BUYER
12436.0,100,1,209,429.0100000000001,28.60066666666667,15,0.0,100.0,0,0.0,429.0100000000001,3,3,UNCERTAIN BUYER
12437.0,2,18,2894,4447.41,24.17070652173913,117,19.352941176470587,21.352941176470587,0,1.0,405.538905775076,4,4,CAUTIOUS CONSUMER
12438.0,14,2,1169,2466.85,25.696354166666666,83,125.0,139.0,0,0.0,592.044,3,3,UNCERTAIN BUYER
12441.0,367,1,120,155.55,15.555,10,0.0,367.0,0,0.0,155.55,2,2,HIGH-EXPECTATION (UK)
12442.0,3,1,181,144.06,13.096363636363636,11,0.0,3.0,0,0.0,144.06,0,0,HIGH-VALUE (VIP)
12444.0,21,5,1132,4085.46,23.61537572254335,137,37.25,58.25,0,0.0,822.5758389261745,3,3,UNCERTAIN BUYER
12445.0,22,1,60,77.4,25.8,3,0.0,22.0,0,0.0,77.4,0,0,HIGH-VALUE (VIP)
12446.0,58,1,351,1002.31,17.584385964912283,57,0.0,58.0,0,0.0,1002.31,3,3,UNCERTAIN BUYER
12447.0,243,1,187,431.49,17.2596,25,0.0,243.0,0,0.0,431.49,3,3,UNCERTAIN BUYER
12448.0,44,1,240,365.45,17.402380952380952,21,0.0,44.0,0,0.0,365.45,3,3,UNCERTAIN BUYER
12449.0,22,4,1523,3596.29,19.231497326203208,117,54.66666666666666,76.66666666666666,0,0.0,657.8579268292683,3,3,UNCERTAIN BUYER
12450.0,156,2,128,197.88,24.735,7,17.0,173.0,0,0.0,197.88,3,3,UNCERTAIN BUYER
12451.0,11,5,6574,8995.52,25.483059490084987,264,78.25,89.25,0,1.0,862.1904153354633,4,4,CAUTIOUS CONSUMER
12452.0,17,1,181,348.57,17.4285,20,0.0,17.0,0,0.0,348.57,3,3,UNCERTAIN BUYER
12453.0,134,1,473,707.09,16.443953488372095,43,0.0,134.0,0,0.0,707.09,3,3,UNCERTAIN BUYER
12454.0,56,1,1006,3528.34,235.22266666666667,15,0.0,56.0,0,1.0,3528.34,3,3,UNCERTAIN BUYER
12455.0,73,5,2084,2339.86,27.527764705882355,84,55.75,128.75,0,0.0,314.77937219730944,3,3,UNCERTAIN BUYER
12456.0,44,3,1618,2581.04,21.15606557377049,104,105.0,149.0,0,1.0,368.72,3,3,UNCERTAIN BUYER
12457.0,66,6,836,2043.23,34.05383333333334,52,34.4,100.4,0,5.0,356.3773255813953,3,3,UNCERTAIN BUYER
12458.0,71,2,502,787.4,21.87222222222222,34,213.0,284.0,0,0.0,110.90140845070422,3,3,UNCERTAIN BUYER
12461.0,155,1,282,626.88,18.43764705882353,34,0.0,155.0,0,0.0,626.88,3,3,UNCERTAIN BUYER
12462.0,19,2,527,937.59,15.6265,50,284.0,303.0,0,2.0,99.0411971830986,3,3,UNCERTAIN BUYER
12463.0,53,4,768,1200.78,15.19974683544304,64,62.66666666666666,115.66666666666666,0,2.0,191.61382978723404,3,3,UNCERTAIN BUYER
12464.0,10,8,95,957.05,43.502272727272725,5,42.71428571428572,52.71428571428572,0,0.0,96.02508361204012,3,3,UNCERTAIN BUYER
12465.0,17,2,475,682.1899999999999,15.159777777777776,45,152.0,169.0,0,1.0,134.64276315789473,3,3,UNCERTAIN BUYER
12468.0,188,2,362,657.54,18.265,35,128.0,316.0,0,1.0,154.1109375,3,3,UNCERTAIN BUYER
12471.0,2,27,8104,17424.05,39.69031890660592,148,13.923076923076923,15.923076923076923,0,18.0,1443.982044198895,4,4,CAUTIOUS CONSUMER
12472.0,32,7,4120,6068.11,18.277439759036145,218,56.0,88.0,0,6.0,541.7955357142857,4,4,CAUTIOUS CONSUMER
12473.0,54,3,2419,2596.23,16.125652173913043,138,69.0,123.0,0,1.0,564.3978260869566,3,3,UNCERTAIN BUYER
12474.0,17,18,4812,6745.79,16.533799019607844,252,18.352941176470587,35.35294117647059,0,12.0,648.6336538461538,4,4,CAUTIOUS CONSUMER
12475.0,54,1,532,669.38,19.12514285714286,35,0.0,54.0,0,0.0,669.38,3,3,UNCERTAIN BUYER
12476.0,16,11,2357,5898.42,26.332232142857144,176,34.5,50.5,0,9.0,512.9060869565218,4,4,CAUTIOUS CONSUMER
12477.0,23,6,3653,13219.74,44.0658,191,55.6,78.6,0,3.0,1426.5906474820142,4,4,CAUTIOUS CONSUMER
12478.0,4,1,233,545.99,15.599714285714288,35,0.0,4.0,0,0.0,545.99,3,3,UNCERTAIN BUYER
12479.0,11,1,382,473.2,15.773333333333332,30,0.0,11.0,0,2.0,473.2,3,3,UNCERTAIN BUYER
12480.0,28,4,1685,2885.63,19.23753333333333,128,102.33333333333331,130.33333333333331,0,0.0,281.98338762214985,3,3,UNCERTAIN BUYER
12481.0,23,10,3272,5020.32,24.020669856459328,149,38.0,61.0,0,1.0,440.378947368421,3,3,UNCERTAIN BUYER
12483.0,17,8,1094,1910.98,28.10264705882353,45,46.0,63.0,0,3.0,178.0416149068323,3,3,UNCERTAIN BUYER
12484.0,35,4,2170,3953.72,11.560584795321637,255,100.33333333333331,135.33333333333331,0,2.0,394.0584717607973,3,3,UNCERTAIN BUYER
12488.0,10,3,526,1244.66,23.049259259259266,45,32.5,42.5,0,0.0,574.4584615384616,3,3,UNCERTAIN BUYER
12489.0,336,1,103,298.93,21.35214285714286,14,0.0,336.0,0,0.0,298.93,3,3,UNCERTAIN BUYER
12490.0,5,10,3033,4859.93,20.680553191489363,130,36.0,41.0,0,0.0,449.9935185185185,3,3,UNCERTAIN BUYER
12491.0,39,1,258,424.4,16.976000000000003,24,0.0,39.0,0,0.0,424.4,3,3,UNCERTAIN BUYER
12492.0,63,2,190,227.21,12.622777777777776,18,42.0,105.0,0,0.0,162.29285714285717,3,3,UNCERTAIN BUYER
12493.0,166,2,204,379.74,18.987,18,31.0,197.0,0,1.0,367.4903225806451,3,3,UNCERTAIN BUYER
12494.0,16,7,698,1084.1,15.269014084507043,62,58.16666666666666,74.16666666666666,0,6.0,93.18911174785102,3,3,UNCERTAIN BUYER
12497.0,82,1,1231,953.1,73.31538461538462,13,0.0,82.0,0,0.0,953.1,3,3,UNCERTAIN BUYER
12498.0,21,3,156,349.70000000000005,16.652380952380955,20,18.0,39.0,0,0.0,291.41666666666674,3,3,UNCERTAIN BUYER
12500.0,23,11,2667,4059.82,78.07346153846154,33,31.0,54.0,0,2.0,392.8858064516129,3,3,UNCERTAIN BUYER
12501.0,337,1,1775,2025.39,13.685067567567568,148,0.0,337.0,0,1.0,2025.39,3,3,UNCERTAIN BUYER
12502.0,96,5,794,2995.87,21.097676056338027,101,53.5,149.5,0,0.0,419.9817757009345,3,3,UNCERTAIN BUYER
12504.0,18,2,87,428.05,53.50625,5,12.0,30.0,0,2.0,428.05,3,3,UNCERTAIN BUYER
12506.0,233,1,23,73.5,3.1956521739130435,23,0.0,233.0,0,0.0,73.5,2,2,HIGH-EXPECTATION (UK)
12507.0,134,3,896,1052.81,52.6405,18,82.0,216.0,0,1.0,192.5871951219512,3,3,UNCERTAIN BUYER
12508.0,26,2,272,398.27,5.772028985507246,57,2.0,28.0,0,0.0,398.27,3,3,UNCERTAIN BUYER
12509.0,284,1,54,158.5,26.416666666666668,6,0.0,284.0,0,0.0,158.5,2,2,HIGH-EXPECTATION (UK)
12510.0,143,2,347,814.5699999999999,26.276451612903223,28,182.0,325.0,0,0.0,134.26978021978022,3,3,UNCERTAIN BUYER
12512.0,66,2,99,138.03,4.059705882352941,31,0.0,66.0,0,0.0,138.03,3,3,UNCERTAIN BUYER
12513.0,113,1,459,558.29,16.420294117647057,34,0.0,113.0,0,1.0,558.29,3,3,UNCERTAIN BUYER
12514.0,267,1,440,1017.68,19.954509803921567,51,0.0,267.0,0,0.0,1017.68,3,3,UNCERTAIN BUYER
12515.0,353,1,128,278.7,18.58,15,0.0,353.0,0,0.0,278.7,3,3,UNCERTAIN BUYER
12516.0,78,2,868,1186.06,49.41916666666666,19,102.0,180.0,0,0.0,348.8411764705882,3,3,UNCERTAIN BUYER
12517.0,28,4,1361,2322.84,8.266334519572954,231,53.66666666666666,81.66666666666666,0,1.0,432.8273291925466,3,3,UNCERTAIN BUYER
12518.0,1,5,1306,1840.89,15.46966386554622,83,27.25,28.25,0,0.0,506.6669724770642,3,3,UNCERTAIN BUYER
12519.0,64,1,180,286.84,16.872941176470587,16,0.0,64.0,0,0.0,286.84,3,3,UNCERTAIN BUYER
12520.0,79,5,1423,2346.26,15.96095238095238,120,48.5,127.5,0,1.0,362.82371134020616,3,3,UNCERTAIN BUYER
12521.0,143,1,306,545.68,14.748108108108108,37,0.0,143.0,0,0.0,545.68,3,3,UNCERTAIN BUYER
12522.0,39,2,192,156.72,15.672,10,12.0,51.0,0,0.0,156.72,3,3,UNCERTAIN BUYER
12523.0,19,11,860,1699.77,16.664411764705882,83,31.2,50.2,0,2.0,163.43942307692308,3,3,UNCERTAIN BUYER
12524.0,9,8,3669,3945.72,29.01264705882353,112,46.285714285714285,55.285714285714285,0,0.0,365.3444444444444,3,3,UNCERTAIN BUYER
12526.0,1,3,624,1172.66,17.245,63,46.5,47.5,0,0.0,378.27741935483874,3,3,UNCERTAIN BUYER
12527.0,82,3,233,330.71000000000004,19.45352941176471,17,121.5,203.5,0,0.0,40.8283950617284,3,3,UNCERTAIN BUYER
12528.0,9,6,740,1645.48,19.133488372093023,49,60.6,69.6,0,2.0,162.91881188118813,3,3,UNCERTAIN BUYER
12530.0,60,4,904,1500.28,24.198064516129037,50,92.33333333333331,152.33333333333331,0,1.0,162.48519855595669,3,3,UNCERTAIN BUYER
12531.0,15,1,45,125.22,7.365882352941177,17,0.0,15.0,0,0.0,125.22,0,0,HIGH-VALUE (VIP)
12532.0,30,1,151,313.83000000000004,20.922000000000004,15,0.0,30.0,0,0.0,313.83000000000004,3,3,UNCERTAIN BUYER
12534.0,131,1,645,981.18,15.82548387096774,62,0.0,131.0,0,0.0,981.18,3,3,UNCERTAIN BUYER
12535.0,92,2,219,716.35,21.069117647058825,28,94.0,186.0,0,0.0,228.62234042553192,3,3,UNCERTAIN BUYER
12536.0,59,1,2801,4279.71,16.523976833976835,259,0.0,59.0,0,1.0,4279.71,3,3,UNCERTAIN BUYER
12538.0,29,1,191,363.95,17.33095238095238,21,0.0,29.0,0,0.0,363.95,3,3,UNCERTAIN BUYER
12539.0,22,4,2067,5568.35,20.396886446886448,157,103.66666666666669,125.66666666666669,0,0.0,537.1398713826367,3,3,UNCERTAIN BUYER
12540.0,20,17,6620,11580.24,25.11982646420824,276,21.375,41.375,0,2.0,1015.8105263157894,4,4,CAUTIOUS CONSUMER
12541.0,30,3,675,841.18,17.166938775510204,45,125.5,155.5,0,0.0,100.53944223107568,3,3,UNCERTAIN BUYER
12544.0,36,1,134,316.7,17.594444444444445,18,0.0,36.0,0,1.0,316.7,3,3,UNCERTAIN BUYER
12545.0,75,2,517,832.39,17.341458333333332,41,184.0,259.0,0,0.0,135.7157608695652,3,3,UNCERTAIN BUYER
12546.0,47,2,628,1021.5,15.24626865671642,58,31.0,78.0,0,1.0,988.548387096774,3,3,UNCERTAIN BUYER
12547.0,198,2,132,151.79999999999998,25.3,6,82.0,280.0,0,0.0,55.53658536585365,3,3,UNCERTAIN BUYER
12548.0,166,1,48,67.19999999999999,16.799999999999997,4,0.0,166.0,0,0.0,67.19999999999999,2,2,HIGH-EXPECTATION (UK)
12550.0,79,1,564,824.83,14.729107142857144,56,0.0,79.0,0,0.0,824.83,3,3,UNCERTAIN BUYER
12551.0,358,1,100,168.0,16.8,10,0.0,358.0,0,0.0,168.0,2,2,HIGH-EXPECTATION (UK)
12552.0,40,1,85,317.82,16.72736842105263,19,0.0,40.0,0,0.0,317.82,3,3,UNCERTAIN BUYER
12553.0,8,10,1942,3278.28,18.012527472527474,94,35.666666666666664,43.66666666666666,0,4.0,306.381308411215,3,3,UNCERTAIN BUYER
12556.0,50,2,358,603.71,4.989338842975207,100,100.0,150.0,0,0.0,181.113,3,3,UNCERTAIN BUYER
12557.0,16,5,4384,11990.96,363.36242424242425,15,88.75,104.75,0,0.0,1013.3205633802816,3,3,UNCERTAIN BUYER
12558.0,8,1,196,269.96,24.54181818181818,11,0.0,8.0,0,1.0,269.96,3,3,UNCERTAIN BUYER
12559.0,311,2,281,525.71,26.285500000000003,20,8.0,319.0,0,1.0,525.71,3,3,UNCERTAIN BUYER
12560.0,5,2,1098,1918.01,18.62145631067961,90,137.0,142.0,0,1.0,420.0021897810219,3,3,UNCERTAIN BUYER
12561.0,303,1,177,238.85,14.928125,16,0.0,303.0,0,0.0,238.85,3,3,UNCERTAIN BUYER
12562.0,8,7,1757,3385.74,21.02944099378882,98,31.666666666666668,39.66666666666667,0,0.0,534.5905263157896,3,3,UNCERTAIN BUYER
12564.0,261,1,130,402.9,20.145,20,0.0,261.0,0,0.0,402.9,3,3,UNCERTAIN BUYER
12565.0,289,1,80,145.92,16.21333333333333,9,0.0,289.0,0,1.0,145.92,2,2,HIGH-EXPECTATION (UK)
12566.0,86,1,262,297.65,16.53611111111111,18,0.0,86.0,0,1.0,297.65,3,3,UNCERTAIN BUYER
12567.0,23,10,4261,8609.28,19.655890410958907,322,38.44444444444444,61.44444444444444,0,1.0,746.4693641618497,4,4,CAUTIOUS CONSUMER
12569.0,2,32,1747,3152.69,20.080828025477707,91,8.064516129032258,10.064516129032258,0,1.0,378.3228,4,4,CAUTIOUS CONSUMER
12571.0,40,2,523,519.61,15.28264705882353,31,81.0,121.0,0,0.0,192.4481481481481,3,3,UNCERTAIN BUYER
12572.0,9,2,446,912.42,15.731379310344828,52,43.0,52.0,0,1.0,636.5720930232558,3,3,UNCERTAIN BUYER
12573.0,227,1,84,160.54000000000002,5.733571428571429,26,0.0,227.0,0,0.0,160.54000000000002,3,3,UNCERTAIN BUYER
12574.0,316,1,59,182.45,18.245,10,0.0,316.0,0,0.0,182.45,2,2,HIGH-EXPECTATION (UK)
12576.0,36,5,967,1315.83,14.952613636363637,72,67.0,103.0,0,1.0,147.2944029850746,3,3,UNCERTAIN BUYER
12577.0,35,3,471,653.85,4.478424657534247,136,161.5,196.5,0,1.0,60.72910216718266,3,3,UNCERTAIN BUYER
12578.0,21,2,1182,2402.51,21.450982142857143,110,308.0,329.0,0,2.0,234.0107142857143,3,3,UNCERTAIN BUYER
12579.0,78,1,282,386.42,13.800714285714289,28,0.0,78.0,0,1.0,386.42,3,3,UNCERTAIN BUYER
12580.0,247,1,236,379.7,16.508695652173913,23,0.0,247.0,0,0.0,379.7,3,3,UNCERTAIN BUYER
12581.0,40,1,160,179.71,12.836428571428572,14,0.0,40.0,0,0.0,179.71,3,3,UNCERTAIN BUYER
12582.0,239,2,296,351.36,17.568,20,49.0,288.0,0,0.0,215.1183673469388,3,3,UNCERTAIN BUYER
12583.0,3,15,5028,6705.38,28.9025,114,26.428571428571427,29.428571428571427,0,2.0,543.6794594594594,4,4,CAUTIOUS CONSUMER
12584.0,4,9,413,2254.15,23.727894736842103,43,34.5,38.5,0,9.0,245.0163043478261,3,3,UNCERTAIN BUYER
12585.0,234,2,1267,1824.1,21.46,76,117.0,351.0,0,2.0,467.71794871794873,3,3,UNCERTAIN BUYER
12586.0,17,1,79,196.94000000000003,17.903636363636366,11,0.0,17.0,0,1.0,196.94000000000003,3,3,UNCERTAIN BUYER
12587.0,8,1,50,104.0,34.666666666666664,3,0.0,8.0,0,0.0,104.0,0,0,HIGH-VALUE (VIP)
12588.0,39,1,52,174.89999999999998,19.43333333333333,9,0.0,39.0,0,0.0,174.89999999999998,3,3,UNCERTAIN BUYER
12589.0,29,2,302,574.68,17.414545454545454,28,115.0,144.0,0,0.0,149.91652173913042,3,3,UNCERTAIN BUYER
12590.0,211,1,4282,9341.26,139.4217910447761,67,0.0,211.0,0,1.0,9341.26,3,3,UNCERTAIN BUYER
12591.0,317,1,225,368.85,14.754,25,0.0,317.0,0,0.0,368.85,3,3,UNCERTAIN BUYER
12592.0,92,2,288,401.6,25.1,10,121.0,213.0,0,0.0,99.5702479338843,3,3,UNCERTAIN BUYER
12593.0,109,3,204,382.1,19.105,13,55.0,164.0,0,0.0,104.2090909090909,3,3,UNCERTAIN BUYER
12594.0,38,9,1772,3208.2200000000003,28.142280701754387,49,35.625,73.625,0,0.0,337.70736842105265,3,3,UNCERTAIN BUYER
12596.0,51,2,468,450.27,18.0108,24,190.0,241.0,0,0.0,71.09526315789473,3,3,UNCERTAIN BUYER
12597.0,19,4,2214,3195.22,15.817920792079208,183,82.66666666666667,101.66666666666669,0,1.0,386.5185483870967,3,3,UNCERTAIN BUYER
12598.0,10,7,1952,2807.08,22.10299212598425,83,45.833333333333336,55.833333333333336,0,1.0,306.2269090909091,3,3,UNCERTAIN BUYER
12599.0,29,7,948,888.58,16.156000000000002,31,45.833333333333336,74.83333333333334,0,0.0,96.936,3,3,UNCERTAIN BUYER
12600.0,29,10,758,2311.04,42.79703703703704,31,38.0,67.0,0,0.0,202.72280701754383,3,3,UNCERTAIN BUYER
12601.0,190,5,240,487.06,21.17652173913044,20,35.5,225.5,0,1.0,102.9,3,3,UNCERTAIN BUYER
12602.0,59,1,162,153.12,12.76,12,0.0,59.0,0,0.0,153.12,3,3,UNCERTAIN BUYER
12603.0,22,1,56,613.1999999999999,613.1999999999999,1,0.0,22.0,0,0.0,613.1999999999999,3,3,UNCERTAIN BUYER
12604.0,79,2,200,236.18,15.745333333333331,14,182.0,261.0,0,0.0,38.93076923076924,3,3,UNCERTAIN BUYER
12607.0,60,1,1228,1579.51,15.63871287128713,101,0.0,60.0,0,1.0,1579.51,3,3,UNCERTAIN BUYER
12609.0,78,3,639,964.85,16.92719298245614,56,120.0,198.0,0,0.0,120.60625,3,3,UNCERTAIN BUYER
12610.0,23,4,1039,1747.54,17.132745098039216,84,34.333333333333336,57.333333333333336,0,2.0,508.9922330097088,3,3,UNCERTAIN BUYER
12611.0,52,1,846,1193.32,18.35876923076923,65,0.0,52.0,0,0.0,1193.32,3,3,UNCERTAIN BUYER
